,Unnamed: 0,Codigo,Disciplina,Turma,Vagas Ofe,Dia,Horario,Docente,Inicio,Fim
6417,6840,FOF162,ENDODONTIA CLINICA,010300,5,QUI,13:00 às 13:55,Erika Sales Joviano Pereira,13:00,13:55
6418,6841,FOF162,ENDODONTIA CLINICA,010300,5,QUI,13:00 às 13:55,Maria Tereza Pedrosa de Albuquerque,13:00,13:55
6419,6842,FOF162,ENDODONTIA CLINICA,010300,5,QUI,13:00 às 13:55,Erica dos Santos Carvalho,13:00,13:55
6420,6843,FOF162,ENDODONTIA CLINICA,010400,6,QUI,13:00 às 13:55,Fabiola Bastos de Carvalho,13:00,13:55
6421,6844,FOF162,ENDODONTIA CLINICA,010400,6,QUI,13:00 às 13:55,Erika Sales Joviano Pereira,13:00,13:55
6422,6845,FOF162,ENDODONTIA CLINICA,010400,6,QUI,13:00 às 13:55,Maria Tereza Pedrosa de Albuquerque,13:00,13:55
6423,6846,FOF162,ENDODONTIA CLINICA,010400,6,QUI,13:00 às 13:55,Erica dos Santos Carvalho,13:00,13:55
6424,6847,FOF162,ENDODONTIA CLINICA,010400,6,QUI,13:55 às 17:35,Fabiola Bastos de Carvalho,13:55,17:35
6425,6848,FOF162,ENDODONTIA CLINICA,010500,6,QUI,13:00 às 13:55,Fabiola Bastos de Carvalho,13:00,13:55
6426,6849,FOF162,ENDODONTIA CLINICA,010500,6,QUI,13:00 às 13:55,Erika Sales Joviano Pereira,13:00,13:55
6427,6850,FOF162,ENDODONTIA CLINICA,010500,6,QUI,13:00 às 13:55,Maria Tereza Pedrosa de Albuquerque,13:00,13:55
6428,6851,FOF162,ENDODONTIA CLINICA,010500,6,QUI,13:00 às 13:55,Erica dos Santos Carvalho,13:00,13:55
6429,6852,FOF162,ENDODONTIA CLINICA,010500,6,QUI,13:55 às 17:35,Ludmilla Mota da Silva Santos,13:55,17:35
6430,6853,FOF162,ENDODONTIA CLINICA,010600,5,QUI,13:00 às 13:55,Fabiola Bastos de Carvalho,13:00,13:55
6431,6854,FOF162,ENDODONTIA CLINICA,010600,5,QUI,13:00 às 13:55,Erika Sales Joviano Pereira,13:00,13:55
6432,6855,FOF162,ENDODONTIA CLINICA,010600,5,QUI,13:00 às 13:55,Maria Tereza Pedrosa de Albuquerque,13:00,13:55
6433,6856,FOF162,ENDODONTIA CLINICA,010600,5,QUI,13:00 às 13:55,Erica dos Santos Carvalho,13:00,13:55
6434,6857,FOF162,ENDODONTIA CLINICA,010600,5,QUI,13:55 às 17:35,Erika Sales Joviano Pereira,13:55,17:35
6435,6858,FOF162,ENDODONTIA CLINICA,010700,5,QUI,13:00 às 13:55,Fabiola Bastos de Carvalho,13:00,13:55
6436,6859,FOF162,ENDODONTIA CLINICA,010700,5,QUI,13:00 às 13:55,Erika Sales Joviano Pereira,13:00,13:55
6437,6860,FOF162,ENDODONTIA CLINICA,010700,5,QUI,13:00 às 13:55,Maria Tereza Pedrosa de Albuquerque,13:00,13:55
6438,6861,FOF162,ENDODONTIA CLINICA,010700,5,QUI,13:00 às 13:55,Erica dos Santos Carvalho,13:00,13:55
6439,6862,FOF162,ENDODONTIA CLINICA,010700,5,QUI,13:55 às 17:35,Maria Tereza Pedrosa de Albuquerque,13:55,17:35
6440,6863,FOF162,ENDODONTIA CLINICA,010800,5,QUI,13:00 às 13:55,Fabiola Bastos de Carvalho,13:00,13:55
6441,6864,FOF162,ENDODONTIA CLINICA,010800,5,QUI,13:00 às 13:55,Erika Sales Joviano Pereira,13:00,13:55
6442,6865,FOF162,ENDODONTIA CLINICA,010800,5,QUI,13:00 às 13:55,Maria Tereza Pedrosa de Albuquerque,13:00,13:55
6443,6866,FOF162,ENDODONTIA CLINICA,010800,5,QUI,13:00 às 13:55,Erica dos Santos Carvalho,13:00,13:55
6444,6867,FOF162,ENDODONTIA CLINICA,010800,5,SEX,13:00 às 16:40,Fabiola Bastos de Carvalho,13:00,16:40
6445,6868,FOF162,ENDODONTIA CLINICA,010900,5,QUI,13:00 às 13:55,Fabiola Bastos de Carvalho,13:00,13:55
6446,6869,FOF162,ENDODONTIA CLINICA,010900,5,QUI,13:00 às 13:55,Erika Sales Joviano Pereira,13:00,13:55
6447,6870,FOF162,ENDODONTIA CLINICA,010900,5,QUI,13:00 às 13:55,Maria Tereza Pedrosa de Albuquerque,13:00,13:55
6448,6871,FOF162,ENDODONTIA CLINICA,010900,5,QUI,13:00 às 13:55,Erica dos Santos Carvalho,13:00,13:55
6449,6872,FOF162,ENDODONTIA CLINICA,010900,5,SEX,13:00 às 16:40,Ludmilla Mota da Silva Santos,13:00,16:40
6450,6873,FOF162,ENDODONTIA CLINICA,011000,5,QUI,13:00 às 13:55,Fabiola Bastos de Carvalho,13:00,13:55
6451,6874,FOF162,ENDODONTIA CLINICA,011000,5,QUI,13:00 às 13:55,Erika Sales Joviano Pereira,13:00,13:55
6452,6875,FOF162,ENDODONTIA CLINICA,011000,5,QUI,13:00 às 13:55,Maria Tereza Pedrosa de Albuquerque,13:00,13:55
6453,6876,FOF162,ENDODONTIA CLINICA,011000,5,QUI,13:00 às 13:55,Erica dos Santos Carvalho,13:00,13:55
6454,6877,FOF162,ENDODONTIA CLINICA,011000,5,SEX,13:00 às 16:40,Erica dos Santos Carvalho,13:00,16:40
6455,6878,FOF164,PERIODONTIA I,010100,8,QUA,13:00 às 14:50,Marcelo de Azevedo Rios,13:00,14:50
6456,6879,FOF164,PERIODONTIA I,010100,8,QUA,14:50 às 16:40,Aurelio Amorim Reis,14:50,16:40
6457,6881,FOF164,PERIODONTIA I,010200,6,QUA,13:00 às 14:50,Marcelo de Azevedo Rios,13:00,14:50
6458,6882,FOF164,PERIODONTIA I,010200,6,QUA,14:50 às 16:40,Nelson Gnoatto,14:50,16:40
6459,6884,FOF164,PERIODONTIA I,010300,8,QUA,13:00 às 14:50,Marcelo de Azevedo Rios,13:00,14:50
6460,6885,FOF164,PERIODONTIA I,010300,8,QUA,14:50 às 16:40,Nara Santos Araujo,14:50,16:40
6461,6887,FOF164,PERIODONTIA I,010400,8,QUA,13:00 às 14:50,Marcelo de Azevedo Rios,13:00,14:50
6462,6888,FOF164,PERIODONTIA I,010400,8,QUI,13:00 às 16:40,Marcelo de Azevedo Rios,13:00,16:40
6463,6889,FOF164,PERIODONTIA I,010500,8,QUA,13:00 às 14:50,Marcelo de Azevedo Rios,13:00,14:50
6464,6890,FOF164,PERIODONTIA I,010500,8,SEX,07:55 às 11:35,Marcelo de Azevedo Rios,07:55,11:35
6465,6891,FOF164,PERIODONTIA I,010600,8,QUA,13:00 às 14:50,Marcelo de Azevedo Rios,13:00,14:50
6466,6892,FOF164,PERIODONTIA I,010600,8,SEX,07:55 às 11:35,Aurelio Amorim Reis,07:55,11:35
6467,6893,FOF164,PERIODONTIA I,010700,6,QUA,13:00 às 14:50,Marcelo de Azevedo Rios,13:00,14:50
6468,6894,FOF164,PERIODONTIA I,010700,6,SEX,07:55 às 11:35,Nelson Gnoatto,07:55,11:35
6469,6895,FOF164,PERIODONTIA I,010800,6,QUA,13:00 às 14:50,Marcelo de Azevedo Rios,13:00,14:50
6470,6896,FOF164,PERIODONTIA I,010800,6,SEX,07:55 às 11:35,Patricia Ramos Cury,07:55,11:35
6471,6897,FOF164,PERIODONTIA I,010900,8,QUA,13:00 às 14:50,Marcelo de Azevedo Rios,13:00,14:50
6472,6898,FOF164,PERIODONTIA I,010900,8,SEX,07:55 às 11:35,Nara Santos Araujo,07:55,11:35
6473,6899,FOF165,PERIODONTIA II,010100,8,SEX,13:00 às 14:50,Nelson Gnoatto,13:00,14:50
6474,6900,FOF165,PERIODONTIA II,010100,8,SEX,14:50 às 16:40,Aurelio Amorim Reis,14:50,16:40
6475,6901,FOF165,PERIODONTIA II,010200,6,SEX,13:00 às 14:50,Nelson Gnoatto,13:00,14:50
6476,6902,FOF165,PERIODONTIA II,010200,6,SEX,14:50 às 16:40,Marcelo de Azevedo Rios,14:50,16:40
6477,6903,FOF165,PERIODONTIA II,010300,6,SEX,13:00 às 14:50,Nelson Gnoatto,13:00,14:50
6478,6904,FOF165,PERIODONTIA II,010300,6,SEX,14:50 às 16:40,Nara Santos Araujo,14:50,16:40
6479,6905,FOF165,PERIODONTIA II,010400,8,SEX,13:00 às 14:50,Nelson Gnoatto,13:00,14:50
6480,6907,FOF165,PERIODONTIA II,010500,6,SEX,13:00 às 14:50,Nelson Gnoatto,13:00,14:50
6481,6908,FOF165,PERIODONTIA II,010500,6,SEX,16:40 às 18:30,Aurelio Amorim Reis,16:40,18:30
6482,6909,FOF165,PERIODONTIA II,010600,6,SEX,13:00 às 14:50,Nelson Gnoatto,13:00,14:50
6483,6910,FOF165,PERIODONTIA II,010600,6,SEX,16:40 às 18:30,Marcelo de Azevedo Rios,16:40,18:30
6484,6911,FOF165,PERIODONTIA II,010700,6,SEX,13:00 às 14:50,Nelson Gnoatto,13:00,14:50
6485,6912,FOF165,PERIODONTIA II,010700,6,SEX,16:40 às 18:30,Nara Santos Araujo,16:40,18:30
6486,6913,FOF166,RADIOLOGIA BASICA,010100,6,SEG,08:50 às 12:30,Paulo Sergio Flores Campos,08:50,12:30
6487,6914,FOF166,RADIOLOGIA BASICA,010100,6,TER,07:00 às 08:50,Taruska Ventorini Vasconcelos,07:00,08:50
6488,6915,FOF166,RADIOLOGIA BASICA,010100,6,TER,07:00 às 08:50,Ieda Margarida Crusoe Rocha Rebello,07:00,08:50
6489,6916,FOF166,RADIOLOGIA BASICA,010100,6,TER,07:00 às 08:50,Paulo Sergio Flores Campos,07:00,08:50
6490,6917,FOF166,RADIOLOGIA BASICA,010200,6,SEG,13:00 às 16:40,Paulo Sergio Flores Campos,13:00,16:40
6491,6918,FOF166,RADIOLOGIA BASICA,010200,6,TER,07:00 às 08:50,Taruska Ventorini Vasconcelos,07:00,08:50
6492,6919,FOF166,RADIOLOGIA BASICA,010200,6,TER,07:00 às 08:50,Ieda Margarida Crusoe Rocha Rebello,07:00,08:50
6493,6920,FOF166,RADIOLOGIA BASICA,010200,6,TER,07:00 às 08:50,Paulo Sergio Flores Campos,07:00,08:50
6494,6921,FOF166,RADIOLOGIA BASICA,010300,6,TER,07:00 às 08:50,Taruska Ventorini Vasconcelos,07:00,08:50
6495,6922,FOF166,RADIOLOGIA BASICA,010300,6,TER,07:00 às 08:50,Ieda Margarida Crusoe Rocha Rebello,07:00,08:50
6496,6923,FOF166,RADIOLOGIA BASICA,010300,6,TER,07:00 às 08:50,Paulo Sergio Flores Campos,07:00,08:50
6497,6924,FOF166,RADIOLOGIA BASICA,010300,6,TER,08:50 às 12:30,Ieda Margarida Crusoe Rocha Rebello,08:50,12:30
6498,6925,FOF166,RADIOLOGIA BASICA,010400,6,TER,07:00 às 08:50,Taruska Ventorini Vasconcelos,07:00,08:50
6499,6926,FOF166,RADIOLOGIA BASICA,010400,6,TER,07:00 às 08:50,Ieda Margarida Crusoe Rocha Rebello,07:00,08:50
6500,6927,FOF166,RADIOLOGIA BASICA,010400,6,TER,07:00 às 08:50,Paulo Sergio Flores Campos,07:00,08:50
6501,6928,FOF166,RADIOLOGIA BASICA,010400,6,TER,08:50 às 12:30,Taruska Ventorini Vasconcelos,08:50,12:30
6502,6929,FOF166,RADIOLOGIA BASICA,010500,6,TER,07:00 às 08:50,Taruska Ventorini Vasconcelos,07:00,08:50
6503,6930,FOF166,RADIOLOGIA BASICA,010500,6,TER,07:00 às 08:50,Ieda Margarida Crusoe Rocha Rebello,07:00,08:50
6504,6931,FOF166,RADIOLOGIA BASICA,010500,6,TER,07:00 às 08:50,Paulo Sergio Flores Campos,07:00,08:50
6505,6932,FOF166,RADIOLOGIA BASICA,010500,6,TER,13:00 às 16:40,Ieda Margarida Crusoe Rocha Rebello,13:00,16:40
6506,6933,FOF166,RADIOLOGIA BASICA,010600,6,TER,07:00 às 08:50,Taruska Ventorini Vasconcelos,07:00,08:50
6507,6934,FOF166,RADIOLOGIA BASICA,010600,6,TER,07:00 às 08:50,Ieda Margarida Crusoe Rocha Rebello,07:00,08:50
6508,6935,FOF166,RADIOLOGIA BASICA,010600,6,TER,07:00 às 08:50,Paulo Sergio Flores Campos,07:00,08:50
6509,6936,FOF166,RADIOLOGIA BASICA,010600,6,QUA,07:55 às 11:35,Ieda Margarida Crusoe Rocha Rebello,07:55,11:35
6510,6937,FOF166,RADIOLOGIA BASICA,010700,6,TER,07:00 às 08:50,Taruska Ventorini Vasconcelos,07:00,08:50
6511,6938,FOF166,RADIOLOGIA BASICA,010700,6,TER,07:00 às 08:50,Ieda Margarida Crusoe Rocha Rebello,07:00,08:50
6512,6939,FOF166,RADIOLOGIA BASICA,010700,6,TER,07:00 às 08:50,Paulo Sergio Flores Campos,07:00,08:50
6513,6940,FOF166,RADIOLOGIA BASICA,010700,6,QUA,13:00 às 16:40,Regina Lucia Seixas Pinto,13:00,16:40
6514,6941,FOF166,RADIOLOGIA BASICA,010800,6,TER,07:00 às 08:50,Taruska Ventorini Vasconcelos,07:00,08:50
6515,6942,FOF166,RADIOLOGIA BASICA,010800,6,TER,07:00 às 08:50,Ieda Margarida Crusoe Rocha Rebello,07:00,08:50
6516,6943,FOF166,RADIOLOGIA BASICA,010800,6,TER,07:00 às 08:50,Paulo Sergio Flores Campos,07:00,08:50
6517,6944,FOF166,RADIOLOGIA BASICA,010800,6,QUI,07:55 às 11:35,Taruska Ventorini Vasconcelos,07:55,11:35
6518,6945,FOF166,RADIOLOGIA BASICA,010900,6,TER,07:00 às 08:50,Taruska Ventorini Vasconcelos,07:00,08:50
6519,6946,FOF166,RADIOLOGIA BASICA,010900,6,TER,07:00 às 08:50,Ieda Margarida Crusoe Rocha Rebello,07:00,08:50
6520,6947,FOF166,RADIOLOGIA BASICA,010900,6,TER,07:00 às 08:50,Paulo Sergio Flores Campos,07:00,08:50
6521,6948,FOF166,RADIOLOGIA BASICA,010900,6,QUI,07:55 às 11:35,Regina Lucia Seixas Pinto,07:55,11:35
6522,6949,FOF166,RADIOLOGIA BASICA,011000,6,TER,07:00 às 08:50,Taruska Ventorini Vasconcelos,07:00,08:50
6523,6950,FOF166,RADIOLOGIA BASICA,011000,6,TER,07:00 às 08:50,Ieda Margarida Crusoe Rocha Rebello,07:00,08:50
6524,6951,FOF166,RADIOLOGIA BASICA,011000,6,TER,07:00 às 08:50,Paulo Sergio Flores Campos,07:00,08:50
6525,6952,FOF166,RADIOLOGIA BASICA,011000,6,QUI,13:00 às 16:40,Taruska Ventorini Vasconcelos,13:00,16:40
6526,6953,FOF167,ENDODONTIA DE LABORATORIO,010100,10,SEG,07:00 às 07:55,Fabiola Bastos de Carvalho,07:00,07:55
6527,6954,FOF167,ENDODONTIA DE LABORATORIO,010100,10,SEG,07:00 às 07:55,Maria Tereza Pedrosa de Albuquerque,07:00,07:55
6528,6956,FOF167,ENDODONTIA DE LABORATORIO,010100,10,SEX,07:00 às 07:55,Erika Sales Joviano Pereira,07:00,07:55
6529,6957,FOF167,ENDODONTIA DE LABORATORIO,010100,10,SEX,07:00 às 07:55,Erica dos Santos Carvalho,07:00,07:55
6530,6958,FOF167,ENDODONTIA DE LABORATORIO,010200,10,SEG,07:00 às 07:55,Fabiola Bastos de Carvalho,07:00,07:55
6531,6959,FOF167,ENDODONTIA DE LABORATORIO,010200,10,SEG,07:00 às 07:55,Maria Tereza Pedrosa de Albuquerque,07:00,07:55
6532,6960,FOF167,ENDODONTIA DE LABORATORIO,010200,10,SEG,07:55 às 11:35,Ludmilla Mota da Silva Santos,07:55,11:35
6533,6961,FOF167,ENDODONTIA DE LABORATORIO,010200,10,SEX,07:00 às 07:55,Erika Sales Joviano Pereira,07:00,07:55
6534,6962,FOF167,ENDODONTIA DE LABORATORIO,010200,10,SEX,07:00 às 07:55,Erica dos Santos Carvalho,07:00,07:55
6535,6963,FOF167,ENDODONTIA DE LABORATORIO,010300,10,SEG,07:00 às 07:55,Fabiola Bastos de Carvalho,07:00,07:55
6536,6964,FOF167,ENDODONTIA DE LABORATORIO,010300,10,SEG,07:00 às 07:55,Maria Tereza Pedrosa de Albuquerque,07:00,07:55
6537,6965,FOF167,ENDODONTIA DE LABORATORIO,010300,10,QUA,07:55 às 11:35,Erica dos Santos Carvalho,07:55,11:35
6538,6966,FOF167,ENDODONTIA DE LABORATORIO,010300,10,SEX,07:00 às 07:55,Erika Sales Joviano Pereira,07:00,07:55
6539,6967,FOF167,ENDODONTIA DE LABORATORIO,010300,10,SEX,07:00 às 07:55,Erica dos Santos Carvalho,07:00,07:55
6540,6968,FOF167,ENDODONTIA DE LABORATORIO,010400,10,SEG,07:00 às 07:55,Fabiola Bastos de Carvalho,07:00,07:55
6541,6969,FOF167,ENDODONTIA DE LABORATORIO,010400,10,SEG,07:00 às 07:55,Maria Tereza Pedrosa de Albuquerque,07:00,07:55
6542,6970,FOF167,ENDODONTIA DE LABORATORIO,010400,10,QUA,07:55 às 11:35,Erika Sales Joviano Pereira,07:55,11:35
6543,6971,FOF167,ENDODONTIA DE LABORATORIO,010400,10,SEX,07:00 às 07:55,Erika Sales Joviano Pereira,07:00,07:55
6544,6972,FOF167,ENDODONTIA DE LABORATORIO,010400,10,SEX,07:00 às 07:55,Erica dos Santos Carvalho,07:00,07:55
6545,6973,FOF167,ENDODONTIA DE LABORATORIO,010500,10,SEG,07:00 às 07:55,Fabiola Bastos de Carvalho,07:00,07:55
6546,6974,FOF167,ENDODONTIA DE LABORATORIO,010500,10,SEG,07:00 às 07:55,Maria Tereza Pedrosa de Albuquerque,07:00,07:55
6547,6975,FOF167,ENDODONTIA DE LABORATORIO,010500,10,SEX,07:00 às 07:55,Erika Sales Joviano Pereira,07:00,07:55
6548,6976,FOF167,ENDODONTIA DE LABORATORIO,010500,10,SEX,07:00 às 07:55,Erica dos Santos Carvalho,07:00,07:55
6549,6977,FOF167,ENDODONTIA DE LABORATORIO,010500,10,SEX,07:55 às 11:35,Fabiola Bastos de Carvalho,07:55,11:35
6550,6978,FOF167,ENDODONTIA DE LABORATORIO,010600,10,SEG,07:00 às 07:55,Fabiola Bastos de Carvalho,07:00,07:55
6551,6979,FOF167,ENDODONTIA DE LABORATORIO,010600,10,SEG,07:00 às 07:55,Maria Tereza Pedrosa de Albuquerque,07:00,07:55
6552,6980,FOF167,ENDODONTIA DE LABORATORIO,010600,10,SEX,07:00 às 07:55,Erika Sales Joviano Pereira,07:00,07:55
6553,6981,FOF167,ENDODONTIA DE LABORATORIO,010600,10,SEX,07:00 às 07:55,Erica dos Santos Carvalho,07:00,07:55
6554,6982,FOF167,ENDODONTIA DE LABORATORIO,010600,10,SEX,07:55 às 11:35,Ludmilla Mota da Silva Santos,07:55,11:35
6555,6983,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,010100,5,QUA,13:00 às 14:50,Johelle de Santana Passos Soares,13:00,14:50
6556,6985,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,010100,5,QUA,16:40 às 17:35,Denise Nogueira Cruz,16:40,17:35
6557,6986,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,010200,5,QUA,13:00 às 14:50,Denise Nogueira Cruz,13:00,14:50
6558,6989,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,010300,5,QUA,13:00 às 14:50,Tatiana Frederico de Almeida,13:00,14:50
6559,6991,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,010300,5,QUA,16:40 às 17:35,Denise Nogueira Cruz,16:40,17:35
6560,6992,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,010400,5,QUA,13:00 às 14:50,Marilia de Matos Amorim,13:00,14:50
6561,6994,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,010400,5,QUA,16:40 às 17:35,Denise Nogueira Cruz,16:40,17:35
6562,6995,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,020500,5,QUI,07:00 às 08:50,Johelle de Santana Passos Soares,07:00,08:50
6563,6997,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,020500,5,QUI,10:40 às 11:35,Denise Nogueira Cruz,10:40,11:35
6564,6998,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,020600,5,QUI,07:00 às 08:50,Denise Nogueira Cruz,07:00,08:50
6565,7001,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,020700,5,QUI,07:00 às 08:50,Tatiana Frederico de Almeida,07:00,08:50
6566,7003,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,020700,5,QUI,10:40 às 11:35,Denise Nogueira Cruz,10:40,11:35
6567,7004,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,020800,5,QUI,07:00 às 08:50,Marilia de Matos Amorim,07:00,08:50
6568,7006,FOF169,ODONTOLOGIA EM SAUDE COLETIVA I,020800,5,QUI,10:40 às 11:35,Denise Nogueira Cruz,10:40,11:35
6569,7007,FOF170,ODONTO.SAUDE COLETIVA II,010100,5,SEG,14:50 às 16:40,Cristiane Ribeiro da Silva Castro,14:50,16:40
6570,7008,FOF170,ODONTO.SAUDE COLETIVA II,010100,5,TER,13:00 às 14:50,Cristiane Ribeiro da Silva Castro,13:00,14:50
6571,7010,FOF170,ODONTO.SAUDE COLETIVA II,010200,5,SEG,14:50 às 16:40,Cristiane Ribeiro da Silva Castro,14:50,16:40
6572,7011,FOF170,ODONTO.SAUDE COLETIVA II,010200,5,TER,13:00 às 14:50,Sandra Garrido de Barros,13:00,14:50
6573,7013,FOF170,ODONTO.SAUDE COLETIVA II,010300,5,SEG,14:50 às 16:40,Cristiane Ribeiro da Silva Castro,14:50,16:40
6574,7014,FOF170,ODONTO.SAUDE COLETIVA II,010300,5,TER,13:00 às 14:50,Maria Cristina Teixeira Cangussu,13:00,14:50
6575,7016,FOF170,ODONTO.SAUDE COLETIVA II,010400,5,SEG,14:50 às 16:40,Cristiane Ribeiro da Silva Castro,14:50,16:40
6576,7017,FOF170,ODONTO.SAUDE COLETIVA II,010400,5,TER,13:00 às 14:50,Marilia de Matos Amorim,13:00,14:50
6577,7019,FOF170,ODONTO.SAUDE COLETIVA II,010500,6,SEG,14:50 às 16:40,Cristiane Ribeiro da Silva Castro,14:50,16:40
6578,7020,FOF170,ODONTO.SAUDE COLETIVA II,010500,6,QUA,07:55 às 11:35,Cristiane Ribeiro da Silva Castro,07:55,11:35
6579,7021,FOF170,ODONTO.SAUDE COLETIVA II,010600,6,SEG,14:50 às 16:40,Cristiane Ribeiro da Silva Castro,14:50,16:40
6580,7022,FOF170,ODONTO.SAUDE COLETIVA II,010600,6,QUA,07:55 às 11:35,Maria Cristina Teixeira Cangussu,07:55,11:35
6581,7023,FOF170,ODONTO.SAUDE COLETIVA II,010700,6,SEG,14:50 às 16:40,Cristiane Ribeiro da Silva Castro,14:50,16:40
6582,7024,FOF170,ODONTO.SAUDE COLETIVA II,010700,6,QUA,07:55 às 11:35,Marilia de Matos Amorim,07:55,11:35
6583,7025,FOF171,ODONTOLOGIA EM SAUDE COLETIVA III,010100,10,SEG,08:50 às 10:40,Lana Bleicher,08:50,10:40
6584,7027,FOF171,ODONTOLOGIA EM SAUDE COLETIVA III,010200,10,SEG,08:50 às 10:40,Lana Bleicher,08:50,10:40
6585,7028,FOF171,ODONTOLOGIA EM SAUDE COLETIVA III,010200,10,SEG,10:40 às 12:30,Ana Clara de Reboucas Carvalho,10:40,12:30
6586,7029,FOF171,ODONTOLOGIA EM SAUDE COLETIVA III,010300,10,SEG,08:50 às 10:40,Lana Bleicher,08:50,10:40
6587,7030,FOF171,ODONTOLOGIA EM SAUDE COLETIVA III,010300,10,SEG,10:40 às 12:30,Johelle de Santana Passos Soares,10:40,12:30
6588,7031,FOFA01,LASER EM ODONTOLOGIA,010100,6,SEG,07:55 às 11:35,Antonio Luiz Barbosa Pinheiro,07:55,11:35
6589,7032,FOFA01,LASER EM ODONTOLOGIA,010100,6,SEG,13:00 às 13:55,Antonio Luiz Barbosa Pinheiro,13:00,13:55
6590,7033,FOFA01,LASER EM ODONTOLOGIA,010200,6,SEG,13:00 às 13:55,Antonio Luiz Barbosa Pinheiro,13:00,13:55
6591,7034,FOFA01,LASER EM ODONTOLOGIA,010200,6,QUA,07:55 às 11:35,Fabiola Bastos de Carvalho,07:55,11:35
6592,7035,FOFA01,LASER EM ODONTOLOGIA,010300,6,SEG,13:00 às 13:55,Antonio Luiz Barbosa Pinheiro,13:00,13:55
6593,7036,FOFA01,LASER EM ODONTOLOGIA,010300,6,SEX,07:55 às 11:35,Antonio Luiz Barbosa Pinheiro,07:55,11:35
6594,7037,FOFA51,TRABALHO DE CONCLUSÃO DE CURSO I,000100,10,QUA,07:00 às 07:55,Sandra Maria Ferraz Mello,07:00,07:55
6595,7038,FOFA51,TRABALHO DE CONCLUSÃO DE CURSO I,000200,10,QUA,07:00 às 07:55,Luis Cardoso Rasquin,07:00,07:55
6596,7039,FOFA51,TRABALHO DE CONCLUSÃO DE CURSO I,000300,10,QUA,07:00 às 07:55,Erika Sales Joviano Pereira,07:00,07:55
6597,7040,FOFA51,TRABALHO DE CONCLUSÃO DE CURSO I,000400,10,QUA,07:55 às 08:50,Sandra Maria Ferraz Mello,07:55,08:50
6598,7041,FOFA51,TRABALHO DE CONCLUSÃO DE CURSO I,000500,10,QUA,07:55 às 08:50,Luis Cardoso Rasquin,07:55,08:50
6599,7042,FOFA51,TRABALHO DE CONCLUSÃO DE CURSO I,000600,10,CMB,00:00 às 23:00,Erika Sales Joviano Pereira,00:00,23:00
6600,7043,FOFA52,TRABALHO DE CONCLUSÃO DE CURSO II,010000,10,SEG,18:30 às 20:20,Viviane Maia Barreto de Oliveira,18:30,20:20
6601,7044,FOFA52,TRABALHO DE CONCLUSÃO DE CURSO II,020000,10,SEG,18:30 às 20:20,Marcelo de Castellucci e Barbosa,18:30,20:20
6602,7045,FOFA52,TRABALHO DE CONCLUSÃO DE CURSO II,030000,10,SEG,18:30 às 20:20,Jean Nunes dos Santos,18:30,20:20
6603,7046,FOFC44,"ACCS:MEMÓRIA, HISTÓRIA E PATRIMÔNIO DA SAÚDE BUCAL NO BRASIL",010100,12,QUA,13:00 às 14:50,Ana Clara de Reboucas Carvalho,13:00,14:50
6604,7048,FOFC48,ODONTOLOGIA HOSPITALAR,010100,5,TER,07:55 às 11:35,Patricia Miranda Leite Ribeiro,07:55,11:35
6605,7049,FOFC48,ODONTOLOGIA HOSPITALAR,010100,5,SEX,07:00 às 07:55,Viviane Almeida Sarmento,07:00,07:55
6606,7050,FOFC48,ODONTOLOGIA HOSPITALAR,010200,5,SEX,07:00 às 07:55,Viviane Almeida Sarmento,07:00,07:55
6607,7052,HACA50,RACIONALIDADES EM SAÚDE:SISTEMAS MÉDICOS E PRÁT.ALTERNATIVAS,010000,2,SEG,18:30 às 22:10,Anamelia Lins e Silva Franco,18:30,22:10
6608,7053,ICS009,ANATOMIA DA CABECA E DO PESCOCO,010100,20,SEG,08:50 às 12:30,Marcelle Alvarez Rossi,08:50,12:30
6609,7054,ICS009,ANATOMIA DA CABECA E DO PESCOCO,010100,20,SEX,07:00 às 08:50,Marcelle Alvarez Rossi,07:00,08:50
6610,7055,ICS009,ANATOMIA DA CABECA E DO PESCOCO,010200,40,SEX,07:00 às 08:50,Marcelle Alvarez Rossi,07:00,08:50
6611,7058,ICS031,MICROBIOLOGIA III,010100,10,SEG,07:00 às 07:55,Monica Pereira Franca,07:00,07:55
6612,7059,ICS031,MICROBIOLOGIA III,010100,10,QUA,07:00 às 07:55,Monica Pereira Franca,07:00,07:55
6613,7061,ICS031,MICROBIOLOGIA III,010200,10,SEG,07:00 às 07:55,Gustavo Miranda Pires Santos,07:00,07:55
6614,7062,ICS031,MICROBIOLOGIA III,010200,10,QUA,07:00 às 07:55,Gustavo Miranda Pires Santos,07:00,07:55
