Codigo,Disciplina,Turma,Vagas Ofe,Dia,Horario,Docente
ICSB21,PROCESSAMENTO AUDITIVO E TECNOLOGIA DE REABILITAÇÃO AUDITIVA,010000,30,SEG,14:50 às 16:40,Docente Substituto a Contratar
ICSB22,AVALIAÇÃO E REABILITAÇÃO VESTIBULAR,010000,30,QUA,16:40 às 18:30,Tatiane Costa Meira
ICSB24,CLÍNICA EM AUDIOLOGIA,000100,10,TER,07:55 às 11:35,Docente Substituto a Contratar
ICSB24,CLÍNICA EM AUDIOLOGIA,000200,10,TER,13:00 às 16:40,Docente Substituto a Contratar
ICSB25,DISFONIAS FUNCIONAIS E ORGANOFUNCIONAIS,010100,36,TER,13:00 às 14:50,Maria Lucia Vaz Masson
ICSB25,DISFONIAS FUNCIONAIS E ORGANOFUNCIONAIS,010100,36,QUI,13:00 às 14:50,Maria Lucia Vaz Masson
ICSB26,DISFONIAS ORGÂNICAS,010100,30,SEG,14:50 às 15:45,Marilia Carvalho Sampaio
ICSB26,DISFONIAS ORGÂNICAS,010100,30,SEG,15:45 às 16:40,Marilia Carvalho Sampaio
ICSB27,FONONCOLOGIA,010100,30,SEG,16:40 às 17:35,Marilia Carvalho Sampaio
ICSB27,FONONCOLOGIA,010100,30,SEG,17:35 às 18:30,Marilia Carvalho Sampaio
ICSB28,VOZ PROFISSIONAL,010100,12,QUA,13:00 às 14:50,Ingrid Sampaio Souza
ICSB28,VOZ PROFISSIONAL,010100,12,QUA,14:50 às 16:40,Ingrid Sampaio Souza
ICSB28,VOZ PROFISSIONAL,010200,12,QUA,13:00 às 14:50,Ingrid Sampaio Souza
ICSB28,VOZ PROFISSIONAL,010200,12,QUI,13:00 às 14:50,Ingrid Sampaio Souza
ICSB31,MOTRICIDADE OROFACIAL NOS DISTURBIOS MIOFUNCIONAIS ORAIS II,010100,25,SEG,13:00 às 14:50,Mabile Francine Ferreira Silva
ICSB31,MOTRICIDADE OROFACIAL NOS DISTURBIOS MIOFUNCIONAIS ORAIS II,010100,25,QUA,13:00 às 14:50,Mabile Francine Ferreira Silva
ICSB32,MOTRICIDADE OROFACIAL NAS REUROPATIAS INFANTIS,010100,25,SEX,13:55 às 15:45,Carla Steinberg
ICSB32,MOTRICIDADE OROFACIAL NAS REUROPATIAS INFANTIS,010100,25,SEX,15:45 às 16:40,Carla Steinberg
ICSB33,FONOAUDIOLOGIA EM AMBIENTE HOSPITALAR,010000,27,QUI,16:40 às 18:30,Docente Substituto a Contratar
ICSB34,MOTRICIDADE OROFACIAL NAS NEUROPATIAS EM ADULTOS,010100,10,SEG,13:00 às 14:50,Ana Caline Nobrega da Costa
ICSB34,MOTRICIDADE OROFACIAL NAS NEUROPATIAS EM ADULTOS,010100,10,SEG,14:50 às 16:40,Ana Caline Nobrega da Costa
ICSB34,MOTRICIDADE OROFACIAL NAS NEUROPATIAS EM ADULTOS,010200,10,SEG,13:00 às 14:50,Ana Caline Nobrega da Costa
ICSB34,MOTRICIDADE OROFACIAL NAS NEUROPATIAS EM ADULTOS,010200,10,TER,13:00 às 14:50,Ana Caline Nobrega da Costa
ICSB34,MOTRICIDADE OROFACIAL NAS NEUROPATIAS EM ADULTOS,010300,10,SEG,13:00 às 14:50,Ana Caline Nobrega da Costa
ICSB34,MOTRICIDADE OROFACIAL NAS NEUROPATIAS EM ADULTOS,010300,10,QUI,14:50 às 16:40,Docente Substituto a Contratar
ICSB35,SAÚDE COLETIVA E FONOAUDIOLOGIA,010100,15,QUI,13:00 às 13:55,Docente Substituto a Contratar
ICSB35,SAÚDE COLETIVA E FONOAUDIOLOGIA,010100,15,QUI,13:55 às 15:45,Docente Substituto a Contratar
ICSB35,SAÚDE COLETIVA E FONOAUDIOLOGIA,010200,15,QUI,13:00 às 13:55,Docente Substituto a Contratar
ICSB35,SAÚDE COLETIVA E FONOAUDIOLOGIA,010200,15,QUI,15:45 às 17:35,Vladimir Andrei Rodrigues Arce
ICSB36,PRÁTICAS FONOAUDIOLÓGICAS I,010100,10,SEG,07:55 às 08:50,Docente Substituto a Contratar
ICSB36,PRÁTICAS FONOAUDIOLÓGICAS I,010100,10,SEG,08:50 às 11:35,Docente Substituto a Contratar
ICSB36,PRÁTICAS FONOAUDIOLÓGICAS I,020200,10,SEG,13:00 às 13:55,Docente Substituto a Contratar
ICSB36,PRÁTICAS FONOAUDIOLÓGICAS I,020200,10,SEG,13:55 às 16:40,Docente Substituto a Contratar
ICSB37,PRÁTICAS FONOAUDIOLÓGICAS II,010100,10,SEG,07:55 às 08:50,Ana Carolina Prisco
ICSB37,PRÁTICAS FONOAUDIOLÓGICAS II,010100,10,SEG,08:50 às 11:35,Ana Carolina Prisco
ICSB37,PRÁTICAS FONOAUDIOLÓGICAS II,020200,10,QUA,07:55 às 08:50,Docente Substituto a Contratar
ICSB37,PRÁTICAS FONOAUDIOLÓGICAS II,020200,10,QUA,08:50 às 11:35,Docente Substituto a Contratar
ICSB38,ESTÁGIO EM SAÚDE COLETIVA I,000001,5,TER,07:55 às 11:35,Docente Substituto a Contratar
ICSB38,ESTÁGIO EM SAÚDE COLETIVA I,000002,5,QUA,07:55 às 11:35,Lays Freitas Silva
ICSB38,ESTÁGIO EM SAÚDE COLETIVA I,000003,5,QUI,07:55 às 11:35,Docente Substituto a Contratar
ICSB38,ESTÁGIO EM SAÚDE COLETIVA I,000004,5,SEX,07:55 às 11:35,Docente Substituto a Contratar
ICSB38,ESTÁGIO EM SAÚDE COLETIVA I,000005,5,SEX,07:55 às 11:35,Lays Freitas Silva
ICSB39,ESTÁGIO EM SAÚDE COLETIVA II,000002,4,QUA,07:55 às 11:35,Docente Substituto a Contratar
ICSB39,ESTÁGIO EM SAÚDE COLETIVA II,000003,5,QUI,07:55 às 11:35,Lays Freitas Silva
ICSB39,ESTÁGIO EM SAÚDE COLETIVA II,000004,4,QUI,07:55 às 11:35,Docente Substituto a Contratar
ICSB39,ESTÁGIO EM SAÚDE COLETIVA II,000005,5,TER,13:00 às 16:40,Docente Substituto a Contratar
ICSB39,ESTÁGIO EM SAÚDE COLETIVA II,000006,4,QUA,13:00 às 16:40,Docente Substituto a Contratar
ICSB39,ESTÁGIO EM SAÚDE COLETIVA II,000007,5,QUI,13:00 às 16:40,Lays Freitas Silva
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000001,2,QUA,13:00 às 14:50,Tatiane Costa Meira
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000002,3,SEG,07:55 às 09:45,Tatiane Costa Meira
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000003,2,QUA,13:00 às 14:50,Marcia da Silva Lopes
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000004,2,QUA,13:00 às 14:50,Ana Paula Corona
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000005,2,SEG,07:55 às 09:45,Ana Paula Corona
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000005,2,SEX,07:00 às 12:30,Docente não informado pelo Departamento
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000006,3,TER,13:00 às 18:30,Docente não informado pelo Departamento
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000006,3,QUA,13:00 às 14:50,Marilia Carvalho Sampaio
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000007,3,SEG,07:55 às 09:45,Marcia da Silva Lopes
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000007,3,QUA,13:00 às 18:30,Docente não informado pelo Departamento
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000008,3,SEG,07:55 às 09:45,Ana Lucia Vieira de Freitas Borja
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000008,3,QUI,13:00 às 18:30,Docente não informado pelo Departamento
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000009,3,QUA,13:00 às 14:50,Ana Caline Nobrega da Costa
ICSB40,ESTÁGIO EM AUDIOLOGIA I,000009,3,SEX,13:00 às 18:30,Docente não informado pelo Departamento
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000001,1,SEX,14:50 às 16:40,Docente Substituto a Contratar
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000002,2,SEX,14:50 às 16:40,Ana Paula Corona
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000003,2,SEX,14:50 às 16:40,Tatiane Costa Meira
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000004,1,SEX,07:00 às 12:30,Docente Substituto a Contratar
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000004,1,SEX,14:50 às 16:40,Marcia da Silva Lopes
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000005,2,SEG,13:00 às 18:30,Docente não informado pelo Departamento
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000005,2,SEX,14:50 às 16:40,Ana Lucia Vieira de Freitas Borja
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000006,2,SEG,13:00 às 18:30,Docente não informado pelo Departamento
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000006,2,SEX,14:50 às 16:40,Leda Maria Fonseca Bazzo
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000007,1,TER,13:00 às 18:30,Docente não informado pelo Departamento
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000007,1,SEX,14:50 às 16:40,Melissa Catrini da Silva
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000008,4,TER,13:00 às 18:30,Ana Lucia Vieira de Freitas Borja
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000008,4,SEX,14:50 às 16:40,Desiree de Vit Begrow
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000009,1,QUA,13:00 às 18:30,Docente não informado pelo Departamento
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000009,1,SEX,14:50 às 16:40,Celia Regina Thome
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000010,2,QUI,13:00 às 18:30,Docente não informado pelo Departamento
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000010,2,SEX,14:50 às 16:40,Maria Lucia Vaz Masson
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000011,1,QUI,13:00 às 18:30,Docente não informado pelo Departamento
ICSB41,ESTÁGIO EM AUDIOLOGIA II,000011,1,SEX,14:50 às 16:40,Marilia Carvalho Sampaio
ICSB42,ESTÁGIO EM LINGUAGEM I,000001,5,SEG,07:55 às 09:45,Celia Regina Thome
ICSB42,ESTÁGIO EM LINGUAGEM I,000001,5,SEG,09:45 às 11:35,Celia Regina Thome
ICSB42,ESTÁGIO EM LINGUAGEM I,000002,5,SEG,07:55 às 09:45,Docente Substituto a Contratar
ICSB42,ESTÁGIO EM LINGUAGEM I,000002,5,SEG,09:45 às 11:35,Docente Substituto a Contratar
ICSB42,ESTÁGIO EM LINGUAGEM I,000003,5,SEG,13:00 às 14:50,Docente Substituto a Contratar
ICSB42,ESTÁGIO EM LINGUAGEM I,000003,5,SEG,14:50 às 16:40,Docente Substituto a Contratar
ICSB42,ESTÁGIO EM LINGUAGEM I,000004,5,TER,13:00 às 14:50,Marcus Vinicius Borges Oliveira
ICSB42,ESTÁGIO EM LINGUAGEM I,000004,5,TER,14:50 às 16:40,Marcus Vinicius Borges Oliveira
ICSB42,ESTÁGIO EM LINGUAGEM I,000005,5,QUI,13:00 às 14:50,Docente Substituto a Contratar
ICSB42,ESTÁGIO EM LINGUAGEM I,000005,5,QUI,14:50 às 16:40,Docente Substituto a Contratar
ICSB43,ESTÁGIO EM LINGUAGEM II,000001,5,TER,07:55 às 09:45,Celia Regina Thome
ICSB43,ESTÁGIO EM LINGUAGEM II,000001,5,TER,09:45 às 11:35,Celia Regina Thome
ICSB43,ESTÁGIO EM LINGUAGEM II,000002,5,QUI,07:55 às 11:35,Melissa Catrini da Silva
ICSB43,ESTÁGIO EM LINGUAGEM II,000004,5,SEG,13:00 às 14:50,Desiree de Vit Begrow
ICSB43,ESTÁGIO EM LINGUAGEM II,000004,5,SEG,14:50 às 16:40,Desiree de Vit Begrow
ICSB44,ESTÁGIO EM LINGUAGEM III,000001,1,SEG,16:40 às 17:35,Celia Regina Thome
ICSB44,ESTÁGIO EM LINGUAGEM III,000002,1,TER,17:35 às 18:30,Melissa Catrini da Silva
ICSB44,ESTÁGIO EM LINGUAGEM III,000003,1,SEG,16:40 às 17:35,Melissa Catrini da Silva
ICSB44,ESTÁGIO EM LINGUAGEM III,000004,1,TER,17:35 às 18:30,Ana Caline Nobrega da Costa
ICSB44,ESTÁGIO EM LINGUAGEM III,000005,1,SEG,16:40 às 17:35,Desiree de Vit Begrow
ICSB44,ESTÁGIO EM LINGUAGEM III,000005,1,CMB,00:00 às 00:00,Docente não informado pelo Departamento
ICSB44,ESTÁGIO EM LINGUAGEM III,000006,1,TER,17:35 às 18:30,Desiree de Vit Begrow
ICSB44,ESTÁGIO EM LINGUAGEM III,000006,1,CMB,00:00 às 00:00,Docente não informado pelo Departamento
ICSB44,ESTÁGIO EM LINGUAGEM III,000007,1,SEG,16:40 às 17:35,Marcus Vinicius Borges Oliveira
ICSB44,ESTÁGIO EM LINGUAGEM III,000007,1,CMB,00:00 às 00:00,Docente não informado pelo Departamento
ICSB44,ESTÁGIO EM LINGUAGEM III,000008,1,TER,17:35 às 18:30,Marcus Vinicius Borges Oliveira
ICSB44,ESTÁGIO EM LINGUAGEM III,000008,1,CMB,00:00 às 00:00,Docente não informado pelo Departamento
ICSB44,ESTÁGIO EM LINGUAGEM III,000009,1,SEG,16:40 às 17:35,Ana Carolina Prisco
ICSB44,ESTÁGIO EM LINGUAGEM III,000009,1,CMB,00:00 às 00:00,Docente não informado pelo Departamento
ICSB44,ESTÁGIO EM LINGUAGEM III,000010,1,TER,17:35 às 18:30,Ana Carolina Prisco
ICSB44,ESTÁGIO EM LINGUAGEM III,000010,1,CMB,00:00 às 00:00,Docente não informado pelo Departamento
ICSB45,ESTÁGIO EM MOTRICIDADE OROFACIAL I,000001,5,QUA,07:55 às 09:45,Docente Substituto a Contratar
ICSB45,ESTÁGIO EM MOTRICIDADE OROFACIAL I,000001,5,QUA,09:45 às 11:35,Docente Substituto a Contratar
ICSB45,ESTÁGIO EM MOTRICIDADE OROFACIAL I,000002,5,QUI,07:55 às 09:45,Docente Substituto a Contratar
ICSB45,ESTÁGIO EM MOTRICIDADE OROFACIAL I,000002,5,QUI,09:45 às 11:35,Docente Substituto a Contratar
ICSB45,ESTÁGIO EM MOTRICIDADE OROFACIAL I,000003,5,QUI,13:00 às 14:50,Docente Substituto a Contratar
ICSB45,ESTÁGIO EM MOTRICIDADE OROFACIAL I,000003,5,QUI,14:50 às 16:40,Docente Substituto a Contratar
ICSB45,ESTÁGIO EM MOTRICIDADE OROFACIAL I,000004,5,SEX,13:00 às 14:50,Mabile Francine Ferreira Silva
ICSB45,ESTÁGIO EM MOTRICIDADE OROFACIAL I,000004,5,SEX,14:50 às 16:40,Mabile Francine Ferreira Silva
ICSB46,ESTÁGIO EM MOTRICIDADE OROFACIAL II,000001,6,TER,07:55 às 11:35,Ana Caline Nobrega da Costa
ICSB46,ESTÁGIO EM MOTRICIDADE OROFACIAL II,000002,6,SEG,13:00 às 16:40,Docente Substituto a Contratar
ICSB46,ESTÁGIO EM MOTRICIDADE OROFACIAL II,000003,6,TER,13:00 às 16:40,Docente Substituto a Contratar
ICSB46,ESTÁGIO EM MOTRICIDADE OROFACIAL II,000004,6,SEX,13:00 às 16:40,Docente Substituto a Contratar
ICSB47,ESTÁGIO EM VOZ I,000001,6,SEG,07:55 às 10:40,Maria Francisca de Paula Soares
ICSB47,ESTÁGIO EM VOZ I,000001,6,SEG,10:40 às 11:35,Maria Francisca de Paula Soares
ICSB47,ESTÁGIO EM VOZ I,000002,6,QUA,07:55 às 11:35,Ingrid Sampaio Souza
ICSB47,ESTÁGIO EM VOZ I,000003,5,QUA,13:00 às 16:40,Maria Lucia Vaz Masson
ICSB47,ESTÁGIO EM VOZ I,000004,6,QUI,13:00 às 16:40,Marilia Carvalho Sampaio
ICSB48,ESTÁGIO EM VOZ II,000001,5,QUA,07:00 às 09:45,Docente não informado pelo Departamento
ICSB48,ESTÁGIO EM VOZ II,000001,5,QUA,09:45 às 10:40,Maria Francisca de Paula Soares
ICSB48,ESTÁGIO EM VOZ II,000002,5,QUA,16:40 às 17:35,Ingrid Sampaio Souza
ICSB48,ESTÁGIO EM VOZ II,000002,5,QUI,08:50 às 11:35,Docente não informado pelo Departamento
ICSB48,ESTÁGIO EM VOZ II,000003,2,QUA,09:45 às 10:40,Marilia Carvalho Sampaio
ICSB48,ESTÁGIO EM VOZ II,000003,2,SEX,07:55 às 10:40,Docente não informado pelo Departamento
ICSB48,ESTÁGIO EM VOZ II,000004,5,QUA,13:00 às 15:45,Docente não informado pelo Departamento
ICSB48,ESTÁGIO EM VOZ II,000004,5,QUA,16:40 às 17:35,Maria Francisca de Paula Soares
ICSB48,ESTÁGIO EM VOZ II,000005,2,QUA,09:45 às 10:40,Maria Lucia Vaz Masson
ICSB48,ESTÁGIO EM VOZ II,000005,2,QUI,13:00 às 15:45,Docente não informado pelo Departamento
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000001,1,SEG,07:55 às 10:40,Docente não informado pelo Departamento
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000001,1,TER,14:50 às 15:45,Carla Steinberg
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000002,1,TER,07:55 às 10:40,Maria Lucia Vaz Masson
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000002,1,TER,14:50 às 15:45,Mabile Francine Ferreira Silva
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000004,1,TER,14:50 às 15:45,Leda Maria Fonseca Bazzo
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000004,1,QUA,07:55 às 10:40,Docente não informado pelo Departamento
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000005,1,TER,14:50 às 15:45,Marcia da Silva Lopes
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000005,1,QUA,07:55 às 10:40,Docente não informado pelo Departamento
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000006,1,TER,14:50 às 15:45,Tatiane Costa Meira
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000006,1,SEX,07:55 às 10:40,Docente não informado pelo Departamento
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000007,2,TER,14:50 às 15:45,Ana Paula Corona
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000007,2,SEX,07:55 às 10:40,Docente não informado pelo Departamento
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000008,1,SEG,13:00 às 15:45,Docente não informado pelo Departamento
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000008,1,TER,14:50 às 15:45,Maria Francisca de Paula Soares
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000009,1,TER,14:50 às 15:45,Docente não informado pelo Departamento
ICSB49,ESTÁGIO EM FONOAUDIOLOGIA HOSPITALAR,000009,1,QUA,13:00 às 15:45,Celia Regina Thome
ICSB50,PROJETO DE PESQUISA I,010100,15,SEX,13:55 às 14:50,Docente Substituto a Contratar
ICSB50,PROJETO DE PESQUISA I,010200,15,SEX,13:55 às 14:50,Docente Substituto a Contratar
ICSB50,PROJETO DE PESQUISA I,010200,15,SEX,14:50 às 15:45,Docente Substituto a Contratar
ICSB51,PROJETO DE PESQUISA II,010100,15,SEX,08:50 às 09:45,Docente Substituto a Contratar
ICSB51,PROJETO DE PESQUISA II,010100,15,SEX,09:45 às 10:40,Docente Substituto a Contratar
ICSB51,PROJETO DE PESQUISA II,010200,15,SEX,09:45 às 10:40,Docente Substituto a Contratar
ICSB51,PROJETO DE PESQUISA II,010200,15,SEX,10:40 às 11:35,Docente Substituto a Contratar
ICSB52,PESQUISA ORIENTADA,000100,4,CMB,00:00 às 23:00,Ana Caline Nobrega da Costa
ICSB52,PESQUISA ORIENTADA,000300,4,CMB,00:00 às 23:00,Ana Paula Corona
ICSB52,PESQUISA ORIENTADA,000400,4,CMB,00:00 às 23:00,Carla Steinberg
ICSB52,PESQUISA ORIENTADA,000500,4,CMB,00:00 às 23:00,Celia Regina Thome
ICSB52,PESQUISA ORIENTADA,000600,4,CMB,00:00 às 23:00,Desiree de Vit Begrow
ICSB52,PESQUISA ORIENTADA,000700,4,CMB,00:00 às 23:00,Elaine Cristina de Oliveira
ICSB52,PESQUISA ORIENTADA,000800,4,CMB,00:00 às 23:00,Leda Maria Fonseca Bazzo
ICSB52,PESQUISA ORIENTADA,000900,4,CMB,00:00 às 23:00,Luciene da Cruz Fernandes
ICSB52,PESQUISA ORIENTADA,001000,4,CMB,00:00 às 23:00,Mabile Francine Ferreira Silva
ICSB52,PESQUISA ORIENTADA,001100,4,CMB,00:00 às 23:00,Marcos Vinicius Ribeiro de Araujo
ICSB52,PESQUISA ORIENTADA,001200,4,CMB,00:00 às 23:00,Marcia da Silva Lopes
ICSB52,PESQUISA ORIENTADA,001300,4,CMB,00:00 às 23:00,Marcus Vinicius Borges Oliveira
ICSB52,PESQUISA ORIENTADA,001400,4,CMB,00:00 às 23:00,Maria Francisca de Paula Soares
ICSB52,PESQUISA ORIENTADA,001500,4,CMB,00:00 às 23:00,Maria Lucia Vaz Masson
ICSB52,PESQUISA ORIENTADA,001600,4,CMB,00:00 às 23:00,Marilia Carvalho Sampaio
ICSB52,PESQUISA ORIENTADA,001700,4,CMB,00:00 às 23:00,Melissa Catrini da Silva
ICSB52,PESQUISA ORIENTADA,001800,4,CMB,00:00 às 23:00,Vladimir Andrei Rodrigues Arce
ICSB52,PESQUISA ORIENTADA,001900,4,CMB,00:00 às 23:00,Tatiane Costa Meira
ICSB52,PESQUISA ORIENTADA,002000,2,CMB,00:00 às 23:00,Luzia Poliana Anjos da Silva
ICSB52,PESQUISA ORIENTADA,002100,2,CMB,00:00 às 23:00,Ingrid Sampaio Souza
ICSB54,TRABALHO DE CONCLUSÃO DE CURSO DE GRADUAÇÃO,000200,5,CMB,00:00 às 23:00,Ana Lucia Vieira de Freitas Borja
ICSB54,TRABALHO DE CONCLUSÃO DE CURSO DE GRADUAÇÃO,002200,3,CMB,00:00 às 23:00,Maira Araujo de Oliva Gentil
ICSB55,SEMINÁRIO INTERDISCIPLINAR EM FONOAUDIOLOGIA I,000100,5,SEG,16:40 às 18:30,Docente Substituto a Contratar
ICSB56,SEMINÁRIO INTERDISICPLINAR EM FONOAUDIOLOGIA II,000100,29,SEG,14:50 às 16:40,Leda Maria Fonseca Bazzo
ICSB58,SEMINÁRIO INTERDISCIPLINAR EM FONOAUDIOLOGIA IV,000100,30,SEG,16:40 às 18:30,Leda Maria Fonseca Bazzo
IPSA01,PSICOLOGIA I,040000,1,TER,16:40 às 18:30,Aline Tonheiro Palmeira
IPSA01,PSICOLOGIA I,040000,1,QUI,16:40 às 18:30,Aline Tonheiro Palmeira
IPSA77,PSICOLOGIA DO DESENVOLVIMENTO HUMANO,010100,38,QUI,13:00 às 14:50,Docente Concursado
IPSA77,PSICOLOGIA DO DESENVOLVIMENTO HUMANO,010100,38,QUI,14:50 às 16:40,Docente Concursado
ISC001,INTRODUÇÃO À SAÚDE COLETIVA,030300,4,QUA,16:40 às 18:30,Helena Cristina Alves Vieira Lima
ISC001,INTRODUÇÃO À SAÚDE COLETIVA,030300,4,SEX,16:40 às 18:30,Helena Cristina Alves Vieira Lima
ISC001,INTRODUÇÃO À SAÚDE COLETIVA,040400,4,QUA,16:40 às 18:30,Alcione Brasileiro Oliveira
ISC001,INTRODUÇÃO À SAÚDE COLETIVA,040400,4,SEX,16:40 às 18:30,Alcione Brasileiro Oliveira
ISCA82,EPIDEMIOLOGIA I,040400,15,SEG,14:50 às 16:40,Joilda Silva Nery
ISCA82,EPIDEMIOLOGIA I,040400,15,SEG,16:40 às 18:30,Joilda Silva Nery
ISCB08,"POLÍTICA,PLANEJAMENTO E GESTÃO EM SAÚDE I",030000,30,QUA,16:40 às 18:30,Berenice Temoteo da Silva
ISCB09,"POLÍTICA,PLANEJAMENTO E GESTÃO EM SAÚDE II",010000,2,QUI,09:45 às 11:35,Cristiane Abdon Nunes
ISCB20,EDUCAÇÃO E COMUNICAÇÃO EM SAÚDE I,020000,25,SEG,16:40 às 18:30,Marcele Carneiro Paim
ISCB63,"GÊNERO, RAÇA, SEXUALIDADE E SAÚDE",010000,4,TER,16:40 às 18:30,Ana Paula dos Reis
LET001,LÌNGUA PORTUGUESA I N-100,010100,13,QUA,14:50 às 16:40,Sandra Cerqueira Pereira Prudencio
LET001,LÌNGUA PORTUGUESA I N-100,010100,13,SEX,14:50 às 16:40,Sandra Cerqueira Pereira Prudencio
LET396,LINGUA PORTUGUESA XX-A N-100,010000,45,TER,14:50 às 16:40,Fernanda Maria Almeida dos Santos
LET396,LINGUA PORTUGUESA XX-A N-100,010000,45,SEX,14:50 às 16:40,Fernanda Maria Almeida dos Santos
LET399,FONETICA E FONOLOGIA,010100,45,TER,16:40 às 18:30,Andre Pedro da Silva
LET399,FONETICA E FONOLOGIA,010100,45,QUI,16:40 às 18:30,Andre Pedro da Silva
LETB70,FONÉTICA E FONOLOGIA,010000,5,TER,07:00 às 08:50,Juliana Escalier Ludwig Gayer
LETB70,FONÉTICA E FONOLOGIA,010000,5,QUI,07:00 às 08:50,Estagio Docente Pós-Graduação
LETE48,LIBRAS I- LÍNGUA BRASILEIRA DE SINAIS NIVEL I,010100,30,TER,14:50 às 16:40,Roberto Cesar Reis da Costa
LETE48,LIBRAS I- LÍNGUA BRASILEIRA DE SINAIS NIVEL I,010100,30,TER,16:40 às 18:30,Roberto Cesar Reis da Costa
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010100,10,SEG,08:50 às 10:40,Edson Bastos Freitas
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010100,10,SEG,08:50 às 10:40,Marcus Miranda Lessa
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010100,10,SEG,08:50 às 10:40,Natasha Mascarenhas Andrade Braga
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010100,10,SEG,13:00 às 14:50,Ivan Marcelo Goncalves Agra
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010200,10,SEG,08:50 às 10:40,Edson Bastos Freitas
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010200,10,SEG,08:50 às 10:40,Marcus Miranda Lessa
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010200,10,SEG,08:50 às 10:40,Natasha Mascarenhas Andrade Braga
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010200,10,SEG,13:00 às 14:50,Marcus Miranda Lessa
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010300,10,SEG,08:50 às 10:40,Edson Bastos Freitas
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010300,10,SEG,08:50 às 10:40,Marcus Miranda Lessa
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010300,10,SEG,08:50 às 10:40,Natasha Mascarenhas Andrade Braga
MED238,PATOLOGIA DOS ÓRGÃOS DA AUDIÇÃO E FONAÇÃO,010300,10,SEG,13:00 às 14:50,Virginia Emilia Cafe Cardoso Pinto
